Date,Open,High,Low,Close,Adj Close,Volume
2025-08-12,1760.00,1820.00,1760.00,1790.00,1730.79,38523100
2025-08-13,1800.00,1825.00,1775.00,1785.00,1725.95,26026700
2025-08-14,1795.00,1915.00,1790.00,1830.00,1769.46,85270700
2025-08-15,1830.00,1840.00,1750.00,1750.00,1692.11,36984000
2025-08-19,1755.00,1845.00,1755.00,1830.00,1769.46,40630500
2025-08-20,1830.00,1840.00,1785.00,1805.00,1745.29,21223900
2025-08-21,1800.00,1830.00,1800.00,1815.00,1754.96,10486800
2025-08-22,1830.00,1830.00,1770.00,1770.00,1711.45,14344500
2025-08-25,1775.00,1810.00,1770.00,1775.00,1716.28,10311100
2025-08-26,1775.00,1800.00,1750.00,1790.00,1730.79,14548700
2025-08-27,1790.00,1795.00,1735.00,1755.00,1696.94,15955700
2025-08-28,1755.00,1760.00,1745.00,1750.00,1692.11,13246200
2025-08-29,1730.00,1730.00,1690.00,1700.00,1643.76,24836500
2025-09-01,1650.00,1710.00,1645.00,1700.00,1643.76,15262900
2025-09-02,1700.00,1745.00,1700.00,1700.00,1643.76,15840700
2025-09-03,1700.00,1730.00,1700.00,1710.00,1653.43,11426700
2025-09-04,1705.00,1735.00,1700.00,1705.00,1648.60,27702300
2025-09-08,1705.00,1715.00,1685.00,1695.00,1638.93,38625200
2025-09-09,1695.00,1695.00,1645.00,1655.00,1600.25,54269100
2025-09-10,1670.00,1720.00,1660.00,1700.00,1643.76,26787800
2025-09-11,1725.00,1745.00,1710.00,1720.00,1663.10,10286400
2025-09-12,1720.00,1725.00,1690.00,1695.00,1638.93,10326000
2025-09-15,1695.00,1730.00,1685.00,1690.00,1634.10,44103900
2025-09-16,1700.00,1770.00,1695.00,1740.00,1682.44,28476400
2025-09-17,1740.00,1765.00,1715.00,1735.00,1677.61,12700500
2025-09-18,1745.00,1755.00,1705.00,1710.00,1653.43,11695200
2025-09-19,1715.00,1725.00,1700.00,1715.00,1658.27,22797600
2025-09-22,1725.00,1730.00,1710.00,1715.00,1658.27,12021400
2025-09-23,1725.00,1780.00,1700.00,1775.00,1716.28,29171000
2025-09-24,1800.00,1805.00,1730.00,1735.00,1677.61,23291800
2025-09-25,1715.00,1780.00,1715.00,1735.00,1677.61,14402500
2025-09-26,1780.00,1940.00,1775.00,1830.00,1769.46,134223700
2025-09-29,1830.00,1840.00,1750.00,1760.00,1701.78,37519500
2025-09-30,1750.00,1790.00,1735.00,1780.00,1721.12,23784800
2025-10-01,1770.00,1815.00,1745.00,1780.00,1721.12,22048100
2025-10-02,1785.00,1860.00,1765.00,1790.00,1730.79,24568600
2025-10-03,1790.00,1875.00,1785.00,1835.00,1774.30,33563100
2025-10-06,1850.00,1890.00,1820.00,1860.00,1798.47,22207000
2025-10-07,1860.00,1885.00,1810.00,1830.00,1769.46,27722000
2025-10-08,1840.00,1880.00,1825.00,1855.00,1793.64,15182700
2025-10-09,1865.00,1975.00,1865.00,1915.00,1851.65,78749900
2025-10-10,1935.00,1940.00,1890.00,1900.00,1837.15,14263100
2025-10-13,1870.00,1900.00,1815.00,1850.00,1788.80,25615900
2025-10-14,1870.00,1870.00,1800.00,1800.00,1740.46,26174800
2025-10-15,1825.00,1855.00,1810.00,1835.00,1774.30,23439100
2025-10-16,1860.00,2020.00,1860.00,1985.00,1919.34,80433300
