Date,Open,High,Low,Close,Adj Close,Volume
2025-10-17,2950.00,2960.00,2850.00,2880.00,2880.00,82482200
2025-10-20,2930.00,2970.00,2900.00,2940.00,2940.00,96029300
2025-10-21,2970.00,3290.00,2970.00,3280.00,3280.00,223104600
2025-10-22,3220.00,3220.00,3120.00,3150.00,3150.00,128796800
2025-10-23,3180.00,3400.00,3170.00,3360.00,3360.00,218967200
2025-10-24,3370.00,3440.00,3290.00,3290.00,3290.00,115104000
2025-10-27,3320.00,3360.00,3280.00,3330.00,3330.00,105683900
2025-10-28,3330.00,3480.00,3270.00,3400.00,3400.00,143082100
2025-10-29,3390.00,3390.00,3270.00,3290.00,3290.00,93073800
2025-10-30,3290.00,3310.00,3200.00,3250.00,3250.00,83523100
2025-10-31,3200.00,3250.00,3150.00,3210.00,3210.00,126790400
2025-11-03,3210.00,3380.00,3210.00,3350.00,3350.00,107151300
2025-11-04,3360.00,3590.00,3360.00,3500.00,3500.00,227450800
2025-11-05,3600.00,3630.00,3510.00,3540.00,3540.00,182624300
2025-11-06,3540.00,3550.00,3470.00,3480.00,3480.00,71766000
2025-11-07,3460.00,3490.00,3420.00,3470.00,3470.00,58917900
2025-11-10,3490.00,3550.00,3440.00,3440.00,3440.00,88941900
2025-11-11,3500.00,3530.00,3470.00,3520.00,3520.00,63130300
2025-11-12,3540.00,3590.00,3510.00,3560.00,3560.00,61339600
2025-11-13,3570.00,3570.00,3480.00,3500.00,3500.00,57467900
2025-11-14,3530.00,3560.00,3510.00,3550.00,3550.00,55079600
2025-11-17,3570.00,3630.00,3560.00,3610.00,3610.00,76833800
2025-11-18,3610.00,3630.00,3540.00,3620.00,3620.00,97747000
2025-11-19,3620.00,3690.00,3620.00,3650.00,3650.00,109911100
2025-11-20,3650.00,3660.00,3620.00,3640.00,3640.00,52200700
2025-11-21,3590.00,3610.00,3460.00,3500.00,3500.00,93181600
2025-11-24,3560.00,3700.00,3540.00,3700.00,3700.00,241304000
2025-11-25,3690.00,3690.00,3560.00,3650.00,3650.00,84816600
2025-11-26,3600.00,3720.00,3600.00,3720.00,3720.00,111114600
2025-11-27,3700.00,3700.00,3560.00,3570.00,3570.00,48436500
2025-11-28,3600.00,3630.00,3500.00,3510.00,3510.00,70943000
2025-12-01,3530.00,3650.00,3520.00,3650.00,3650.00,89045500
2025-12-02,3660.00,3670.00,3560.00,3560.00,3560.00,62155900
2025-12-03,3590.00,3650.00,3580.00,3580.00,3580.00,60429900
2025-12-04,3660.00,3660.00,3580.00,3630.00,3630.00,38947500
2025-12-05,3630.00,3700.00,3610.00,3700.00,3700.00,50641400
2025-12-08,3700.00,3700.00,3600.00,3630.00,3630.00,64911000
2025-12-09,3650.00,3650.00,3520.00,3570.00,3570.00,94381800
2025-12-10,3620.00,3700.00,3590.00,3640.00,3640.00,68644900
2025-12-11,3670.00,3690.00,3500.00,3570.00,3570.00,84823100
2025-12-12,3630.00,3630.00,3500.00,3550.00,3550.00,67076200
2025-12-15,3550.00,3560.00,3460.00,3470.00,3470.00,121707400
2025-12-16,3490.00,3550.00,3470.00,3520.00,3520.00,120576700
2025-12-17,3540.00,3590.00,3490.00,3500.00,3500.00,118452300
2025-12-18,3540.00,3580.00,3460.00,3460.00,3460.00,111042200
2025-12-19,3520.00,3520.00,3390.00,3410.00,3410.00,236770700
2025-12-22,3440.00,3490.00,3420.00,3470.00,3470.00,113720300
2025-12-23,3470.00,3470.00,3420.00,3470.00,3470.00,39083700
2025-12-24,3480.00,3500.00,3440.00,3460.00,3460.00,30919800
2025-12-29,3480.00,3530.00,3460.00,3490.00,3490.00,53079900
2025-12-30,3490.00,3510.00,3480.00,3480.00,3480.00,48019100
