Date,Open,High,Low,Close,Adj Close,Volume
2025-08-27,640.00,650.00,635.00,650.00,641.95,27083900
2025-08-28,655.00,655.00,640.00,645.00,637.02,26198500
2025-08-29,635.00,635.00,610.00,615.00,607.39,36744400
2025-09-01,585.00,615.00,575.00,605.00,597.51,30977500
2025-09-02,605.00,625.00,595.00,595.00,587.63,55335800
2025-09-03,605.00,615.00,595.00,595.00,587.63,47211500
2025-09-04,600.00,610.00,595.00,600.00,592.57,39315600
2025-09-08,610.00,625.00,590.00,590.00,582.70,59891600
2025-09-09,590.00,600.00,575.00,590.00,582.70,36026600
2025-09-10,590.00,600.00,570.00,580.00,572.82,36281700
2025-09-11,580.00,600.00,580.00,585.00,577.76,34999900
2025-09-12,590.00,595.00,580.00,585.00,577.76,13587000
2025-09-15,585.00,595.00,585.00,590.00,582.70,22428300
2025-09-16,595.00,600.00,585.00,600.00,592.57,22322600
2025-09-17,605.00,610.00,600.00,610.00,602.45,54657600
2025-09-18,610.00,610.00,590.00,590.00,582.70,47683800
2025-09-19,595.00,610.00,590.00,610.00,602.45,218228500
2025-09-22,610.00,630.00,600.00,610.00,602.45,59288300
2025-09-23,615.00,620.00,600.00,615.00,607.39,24083800
2025-09-24,615.00,615.00,600.00,600.00,592.57,21069800
2025-09-25,600.00,605.00,585.00,585.00,577.76,21574300
2025-09-26,585.00,595.00,580.00,590.00,582.70,15888500
2025-09-29,590.00,600.00,585.00,590.00,582.70,11353700
2025-09-30,595.00,600.00,575.00,585.00,577.76,34969500
2025-10-01,585.00,585.00,570.00,575.00,567.88,21754000
2025-10-02,580.00,580.00,565.00,565.00,558.01,20544000
2025-10-03,565.00,565.00,525.00,525.00,518.50,76685700
2025-10-06,535.00,540.00,510.00,515.00,508.63,57603400
2025-10-07,520.00,520.00,510.00,515.00,508.63,17259600
2025-10-08,515.00,520.00,505.00,510.00,503.69,34852900
2025-10-09,510.00,535.00,510.00,530.00,523.44,35380300
2025-10-10,530.00,535.00,525.00,525.00,518.50,19523700
2025-10-13,525.00,535.00,520.00,525.00,518.50,23935900
2025-10-14,525.00,560.00,525.00,540.00,533.32,60669800
2025-10-15,550.00,555.00,535.00,555.00,548.13,29759600
2025-10-16,560.00,570.00,555.00,555.00,548.13,29398800
2025-10-17,560.00,565.00,535.00,545.00,538.25,18808500
2025-10-20,550.00,550.00,535.00,545.00,538.25,11505100
2025-10-21,550.00,550.00,540.00,545.00,538.25,15635400
2025-10-22,545.00,550.00,535.00,540.00,533.32,19146000
2025-10-23,540.00,545.00,530.00,545.00,538.25,10520000
2025-10-24,545.00,550.00,530.00,535.00,528.38,19083400
2025-10-27,535.00,540.00,520.00,525.00,518.50,29370100
2025-10-28,525.00,530.00,520.00,525.00,518.50,12828800
2025-10-29,530.00,535.00,525.00,530.00,523.44,22736300
2025-10-30,530.00,555.00,530.00,550.00,543.19,41540500
2025-10-31,550.00,555.00,535.00,545.00,538.25,21097600
2025-11-03,545.00,560.00,545.00,550.00,543.19,26262500
2025-11-04,555.00,555.00,535.00,540.00,533.32,16115100
2025-11-05,540.00,545.00,535.00,540.00,533.32,9186400
2025-11-06,545.00,545.00,530.00,535.00,528.38,25229200
2025-11-07,535.00,545.00,535.00,540.00,533.32,17578600
2025-11-10,540.00,575.00,540.00,570.00,562.94,94443100
2025-11-11,575.00,575.00,555.00,565.00,558.01,40527900
2025-11-12,565.00,570.00,555.00,560.00,553.07,14105200
2025-11-13,565.00,570.00,545.00,545.00,538.25,28089600
2025-11-14,545.00,550.00,535.00,540.00,533.32,20623600
