Date,Open,High,Low,Close,Adj Close,Volume
2025-11-13,8525.00,8600.00,8475.00,8475.00,8475.00,9366500
2025-11-14,8500.00,8550.00,8425.00,8425.00,8425.00,9077300
2025-11-17,8500.00,8700.00,8325.00,8375.00,8375.00,21504300
2025-11-18,8375.00,8475.00,8325.00,8325.00,8325.00,14213100
2025-11-19,8325.00,8525.00,8325.00,8400.00,8400.00,20237100
2025-11-20,8500.00,8525.00,8325.00,8325.00,8325.00,15336300
2025-11-21,8350.00,8400.00,8325.00,8350.00,8350.00,9262700
2025-11-24,8350.00,8450.00,8200.00,8350.00,8350.00,176275900
2025-11-25,8450.00,8600.00,8450.00,8575.00,8575.00,36155100
2025-11-26,8625.00,8650.00,8525.00,8600.00,8600.00,19741000
2025-11-27,8600.00,8625.00,8500.00,8550.00,8550.00,17082500
2025-11-28,8575.00,8600.00,8425.00,8450.00,8450.00,8785500
2025-12-01,8425.00,8475.00,8400.00,8400.00,8400.00,5346900
2025-12-02,8400.00,8425.00,8050.00,8100.00,8100.00,43427600
2025-12-03,8100.00,8200.00,8100.00,8125.00,8125.00,10525100
2025-12-04,8225.00,8250.00,8100.00,8200.00,8200.00,13673600
2025-12-05,8200.00,8200.00,8050.00,8050.00,8050.00,16859700
2025-12-08,8100.00,8200.00,8075.00,8075.00,8075.00,11661200
2025-12-09,8100.00,8125.00,8000.00,8000.00,8000.00,16634200
2025-12-10,8000.00,8075.00,8000.00,8025.00,8025.00,8871000
2025-12-11,8050.00,8150.00,7950.00,8025.00,8025.00,10206100
2025-12-12,8100.00,8100.00,7975.00,8075.00,8075.00,8185400
2025-12-15,8225.00,8375.00,8075.00,8300.00,8300.00,15671200
2025-12-16,8325.00,8400.00,8225.00,8350.00,8350.00,17355800
2025-12-17,8350.00,8400.00,8300.00,8325.00,8325.00,5997500
2025-12-18,8325.00,8400.00,8200.00,8250.00,8250.00,6171700
2025-12-19,8250.00,8425.00,8225.00,8425.00,8425.00,11114100
2025-12-22,8400.00,8400.00,8275.00,8350.00,8350.00,6241200
2025-12-23,8350.00,8350.00,8225.00,8250.00,8250.00,4615400
2025-12-24,8200.00,8275.00,8200.00,8250.00,8250.00,1899500
2025-12-29,8250.00,8325.00,8125.00,8300.00,8300.00,6435900
2025-12-30,8250.00,8325.00,8175.00,8200.00,8200.00,3807000
