Date,Open,High,Low,Close,Adj Close,Volume
2025-07-04,3680.00,3710.00,3650.00,3670.00,3322.09,91141200
2025-07-07,3670.00,3700.00,3650.00,3700.00,3349.25,78783800
2025-07-08,3690.00,3700.00,3650.00,3670.00,3322.09,115551200
2025-07-09,3650.00,3700.00,3650.00,3680.00,3331.15,92437900
2025-07-10,3690.00,3880.00,3680.00,3870.00,3503.13,290117200
2025-07-11,3920.00,3920.00,3870.00,3880.00,3512.19,255634700
2025-07-14,3880.00,3890.00,3750.00,3780.00,3421.67,167151400
2025-07-15,3800.00,3880.00,3780.00,3880.00,3512.19,183209300
2025-07-16,3950.00,3960.00,3880.00,3880.00,3512.19,241966800
2025-07-17,3930.00,3930.00,3880.00,3890.00,3521.24,111359500
2025-07-18,3910.00,3940.00,3860.00,3860.00,3494.08,111030000
2025-07-21,3890.00,3900.00,3830.00,3830.00,3466.93,89765800
2025-07-22,3860.00,3880.00,3830.00,3840.00,3475.98,84902800
2025-07-23,3840.00,3860.00,3790.00,3800.00,3439.77,132305000
2025-07-24,3830.00,3950.00,3820.00,3950.00,3575.55,206654200
2025-07-25,3950.00,3950.00,3870.00,3880.00,3512.19,86263700
2025-07-28,3940.00,3950.00,3920.00,3940.00,3566.50,94898300
2025-07-29,3930.00,3930.00,3900.00,3920.00,3548.40,98887100
2025-07-30,3910.00,3910.00,3770.00,3780.00,3421.67,206358500
2025-07-31,3780.00,3790.00,3700.00,3710.00,3358.30,163371700
2025-08-01,3800.00,3800.00,3740.00,3740.00,3385.46,134100500
2025-08-04,3720.00,3740.00,3690.00,3710.00,3358.30,104446300
2025-08-05,3700.00,3790.00,3700.00,3740.00,3385.46,184822600
2025-08-06,3770.00,3780.00,3710.00,3710.00,3358.30,100168200
2025-08-07,3730.00,3750.00,3700.00,3710.00,3358.30,92746000
2025-08-08,3710.00,3730.00,3700.00,3700.00,3349.25,133180100
2025-08-11,3720.00,3810.00,3720.00,3810.00,3448.82,143167900
2025-08-12,3860.00,4050.00,3830.00,4050.00,3666.07,404797800
2025-08-13,4060.00,4100.00,3990.00,4080.00,3693.23,292104000
2025-08-14,4080.00,4100.00,4040.00,4060.00,3675.12,164408100
2025-08-15,4100.00,4150.00,4070.00,4120.00,3729.44,269255400
2025-08-19,4090.00,4100.00,4010.00,4040.00,3657.02,208409700
2025-08-20,4050.00,4150.00,4050.00,4150.00,3756.59,173260400
2025-08-21,4160.00,4170.00,4090.00,4150.00,3756.59,112477700
2025-08-22,4170.00,4170.00,4100.00,4100.00,3711.33,71971500
2025-08-25,4180.00,4270.00,4170.00,4210.00,3810.90,195322200
2025-08-26,4220.00,4220.00,4170.00,4170.00,3774.70,267465600
2025-08-27,4130.00,4150.00,4070.00,4130.00,3738.49,123874000
2025-08-28,4130.00,4150.00,4110.00,4140.00,3747.54,60838200
2025-08-29,4100.00,4120.00,4020.00,4050.00,3666.07,217276600
2025-09-01,3930.00,4010.00,3860.00,3980.00,3602.71,234206100
2025-09-02,3980.00,4050.00,3960.00,3960.00,3584.60,111856000
2025-09-03,4020.00,4030.00,3950.00,4030.00,3647.97,112507500
2025-09-04,3980.00,4010.00,3960.00,4000.00,3620.81,87402700
2025-09-08,4070.00,4070.00,3890.00,3900.00,3530.29,143993900
2025-09-09,3870.00,3890.00,3750.00,3790.00,3430.72,327167200
